country_code,year,population
MNE,1997,609520
MNE,1996,611003
MNE,1995,611712
MNE,1994,611389
MNE,1993,610170
MNE,1992,608516
MNE,1991,607105
MNE,1990,606372
MNE,1989,606571
MNE,1988,607413
MNE,1987,608144
MNE,1986,607711
MNE,1985,605398
MNE,1984,600884
MNE,1983,594506
MNE,1982,587001
MNE,1981,579445
MNE,1980,572608
MNE,1979,566888
MNE,1978,562065
MNE,1977,557576
MNE,1976,552562
MNE,1975,546487
MNE,1974,538902
MNE,1973,530220
MNE,1972,521785
MNE,1971,515449
MNE,1970,512407
MNE,1969,513340
MNE,1968,517481
MNE,1967,522796
MNE,1966,526419
MNE,1965,526327
MNE,1964,521753
MNE,1963,513409
MNE,1962,502558
MNE,1961,491140
MNE,1960,480579
MNG,2022,3398366
MNG,2021,3347782
MNG,2020,3294335
MNG,2019,3232430
MNG,2018,3163991
MNG,2017,3096030
MNG,2016,3029555
MNG,2015,2964749
MNG,2014,2902823
MNG,2013,2845153
MNG,2012,2792349
MNG,2011,2743938
MNG,2010,2702520
MNG,2009,2666713
MNG,2008,2633887
MNG,2007,2605643
MNG,2006,2581242
MNG,2005,2559255
MNG,2004,2537949
MNG,2003,2516454
MNG,2002,2494617
MNG,2001,2472601
MNG,2000,2450979
MNG,1999,2428488
MNG,1998,2405148
MNG,1997,2381771
MNG,1996,2357033
MNG,1995,2330334
MNG,1994,2301510
MNG,1993,2270311
MNG,1992,2236494
MNG,1991,2200077
MNG,1990,2161433
MNG,1989,2120825
MNG,1988,2073771
MNG,1987,2021502
MNG,1986,1969912
MNG,1985,1919744
MNG,1984,1871652
MNG,1983,1825773
MNG,1982,1781797
MNG,1981,1739221
MNG,1980,1697780
MNG,1979,1657448
MNG,1978,1615868
MNG,1977,1572516
MNG,1976,1529084
MNG,1975,1485691
MNG,1974,1443130
MNG,1973,1402309
MNG,1972,1363835
MNG,1971,1327781
MNG,1970,1293880
MNG,1969,1261887
MNG,1968,1230406
MNG,1967,1198197
MNG,1966,1165746
MNG,1965,1134072
MNG,1964,1104017
MNG,1963,1075888
MNG,1962,1045315
MNG,1961,1011502
MNG,1960,977903
MNP,2022,49551
MNP,2021,49481
MNP,2020,49587
MNP,2019,49858
MNP,2018,50304
MNP,2017,50729
MNP,2016,51133
MNP,2015,51514
MNP,2014,51856
MNP,2013,52141
MNP,2012,52359
MNP,2011,52520
MNP,2010,54087
MNP,2009,57056
MNP,2008,60032
MNP,2007,63050
MNP,2006,66060
MNP,2005,69025
MNP,2004,71898
MNP,2003,74623
MNP,2002,77162
MNP,2001,79479
MNP,2000,80338
MNP,1999,76237
MNP,1998,68501
MNP,1997,60817
MNP,1996,53367
MNP,1995,48717
MNP,1994,47780
MNP,1993,47948
MNP,1992,48128
MNP,1991,48302
MNP,1990,48002
MNP,1989,45859
MNP,1988,42381
MNP,1987,38923
MNP,1986,35459
MNP,1985,32041
MNP,1984,28735
MNP,1983,25594
MNP,1982,22647
MNP,1981,19902
MNP,1980,17613
MNP,1979,16494
MNP,1978,16194
MNP,1977,15901
MNP,1976,15595
MNP,1975,15269
MNP,1974,14905
MNP,1973,14094
MNP,1972,12730
MNP,1971,11279
MNP,1970,10143
MNP,1969,9952
MNP,1968,10440
MNP,1967,10720
MNP,1966,10577
MNP,1965,10229
MNP,1964,9890
MNP,1963,9561
MNP,1962,9252
MNP,1961,8965
MNP,1960,8702
MOZ,2022,32969518
MOZ,2021,32077072
MOZ,2020,31178239
MOZ,2019,30285595
MOZ,2018,29423878
MOZ,2017,28569441
MOZ,2016,27696493
MOZ,2015,26843246
MOZ,2014,26038704
MOZ,2013,25251731
MOZ,2012,24487611
MOZ,2011,23760421
MOZ,2010,23073723
MOZ,2009,22436660
MOZ,2008,21845571
MOZ,2007,21280513
MOZ,2006,20735982
MOZ,2005,20211114
MOZ,2004,19694411
MOZ,2003,19186754
MOZ,2002,18694946
MOZ,2001,18220716
MOZ,2000,17768505
MOZ,1999,17337893
MOZ,1998,16923195
MOZ,1997,16521724
MOZ,1996,16079553
MOZ,1995,15594830
MOZ,1994,14912873
MOZ,1993,14206254
MOZ,1992,13816881
MOZ,1991,13561175
MOZ,1990,13303459
MOZ,1989,13087604
MOZ,1988,12956772
MOZ,1987,12964793
MOZ,1986,12909797
MOZ,1985,12680065
MOZ,1984,12426223
MOZ,1983,12163328
MOZ,1982,11901827
MOZ,1981,11640015
MOZ,1980,11413587
MOZ,1979,11127844
MOZ,1978,10741128
MOZ,1977,10363575
MOZ,1976,10019210
MOZ,1975,9703732
MOZ,1974,9404221
MOZ,1973,9123668
MOZ,1972,8860585
MOZ,1971,8622890
MOZ,1970,8411676
MOZ,1969,8217930
MOZ,1968,8035529
MOZ,1967,7859471
MOZ,1966,7689643
MOZ,1965,7524154
MOZ,1964,7363639
MOZ,1963,7209807
MOZ,1962,7060376
MOZ,1961,6917521
MOZ,1960,6788375
MRT,2022,4736139
MRT,2021,4614974
MRT,2020,4498604
MRT,2019,4383849
MRT,2018,4270712
MRT,2017,4160015
MRT,2016,4051890
MRT,2015,3946220
MRT,2014,3843174
MRT,2013,3742959
MRT,2012,3636113
MRT,2011,3524249
MRT,2010,3419461
MRT,2009,3322616
MRT,2008,3233336
MRT,2007,3153508
MRT,2006,3081229
MRT,2005,3012360
MRT,2004,2946575
MRT,2003,2883326
MRT,2002,2821703
MRT,2001,2761823
MRT,2000,2695003
MRT,1999,2620611
MRT,1998,2550501
MRT,1997,2484278
MRT,1996,2428816
MRT,1995,2380341
MRT,1994,2315191
MRT,1993,2237064
MRT,1992,2147527
MRT,1991,2066302
MRT,1990,2006027
MRT,1989,1955040
MRT,1988,1905847
MRT,1987,1851092
MRT,1986,1798009
MRT,1985,1746265
MRT,1984,1695675
MRT,1983,1646343
MRT,1982,1598332
MRT,1981,1551687
MRT,1980,1506694
MRT,1979,1463514
MRT,1978,1421786
MRT,1977,1381329
MRT,1976,1341604
MRT,1975,1302436
MRT,1974,1264352
MRT,1973,1227358
MRT,1972,1191376
MRT,1971,1156361
MRT,1970,1122198
MRT,1969,1088832
MRT,1968,1056393
MRT,1967,1024992
MRT,1966,994697
MRT,1965,965621
MRT,1964,937830
MRT,1963,911290
MRT,1962,885938
MRT,1961,861663
MRT,1960,838478
MUS,2022,1262523
MUS,2021,1266334
MUS,2020,1266014
MUS,2019,1265985
MUS,2018,1265577
MUS,2017,1264887
MUS,2016,1263747
MUS,2015,1262879
MUS,2014,1261208
MUS,2013,1258927
MUS,2012,1255882
MUS,2011,1252404
MUS,2010,1250400
MUS,2009,1247429
MUS,2008,1244121
MUS,2007,1239630
MUS,2006,1233996
MUS,2005,1228254
MUS,2004,1221003
MUS,2003,1213370
MUS,2002,1204621
MUS,2001,1196287
MUS,2000,1186873
MUS,1999,1175267
MUS,1998,1160421
MUS,1997,1148284
MUS,1996,1133996
MUS,1995,1122457
MUS,1994,1112846
MUS,1993,1097374
MUS,1992,1084441
MUS,1991,1070266
MUS,1990,1058775
MUS,1989,1051260
MUS,1988,1043239
MUS,1987,1036082
MUS,1986,1028360
MUS,1985,1020528
MUS,1984,1012221
MUS,1983,1001691
MUS,1982,992521
MUS,1981,980462
MUS,1980,966039
MUS,1979,949888
MUS,1978,933499
MUS,1977,921379
MUS,1976,906507
MUS,1975,892000
MUS,1974,878042
MUS,1973,864819
MUS,1972,852053
MUS,1971,839230
MUS,1970,826000
MUS,1969,812405
MUS,1968,798413
MUS,1967,783917
MUS,1966,768813
MUS,1965,753000
MUS,1964,736381
MUS,1963,718861
MUS,1962,700349
MUS,1961,680757
MUS,1960,676683
MWI,2022,20405317
MWI,2021,19889742
MWI,2020,19377061
MWI,2019,18867337
MWI,2018,18367883
MWI,2017,17881167
MWI,2016,17405624
MWI,2015,16938942
MWI,2014,16477966
MWI,2013,16024775
MWI,2012,15581251
MWI,2011,15146094
MWI,2010,14718422
MWI,2009,14298932
MWI,2008,13889423
MWI,2007,13495463
MWI,2006,13118307
MWI,2005,12755648
MWI,2004,12411342
MWI,2003,12087965
MWI,2002,11784498
MWI,2001,11498818
MWI,2000,11229387
MWI,1999,10973956
MWI,1998,10732456
MWI,1997,10512678
MWI,1996,10310528
MWI,1995,10112816
MWI,1994,10131799
MWI,1993,10257233
MWI,1992,10115420
MWI,1991,9831584
MWI,1990,9539665
MWI,1989,9174895
MWI,1988,8754781
MWI,1987,8295993
MWI,1986,7909819
MWI,1985,7625078
MWI,1984,7339002
MWI,1983,7058317
MWI,1982,6784347
MWI,1981,6519891
MWI,1980,6267369
MWI,1979,6029140
MWI,1978,5808810
MWI,1977,5611712
MWI,1976,5438226
MWI,1975,5280965
MWI,1974,5134199
MWI,1973,4996239
MWI,1972,4865978
MWI,1971,4742480
MWI,1970,4625141
MWI,1969,4512861
MWI,1968,4403430
MWI,1967,4295762
MWI,1966,4190764
MWI,1965,4089097
MWI,1964,3990361
MWI,1963,3893628
MWI,1962,3799155
MWI,1961,3708193
MWI,1960,3621081
MYS,2022,33938221
MYS,2021,33573874
MYS,2020,33199993
MYS,2019,32804020
MYS,2018,32399271
MYS,2017,31975806
MYS,2016,31526418
MYS,2015,31068833
MYS,2014,30606459
MYS,2013,30134807
MYS,2012,29660212
MYS,2011,29184133
MYS,2010,28717731
MYS,2009,28217204
MYS,2008,27664296
MYS,2007,27092604
MYS,2006,26509413
MYS,2005,25923536
MYS,2004,25333247
MYS,2003,24739411
MYS,2002,24142445
MYS,2001,23542517
MYS,2000,22945150
MYS,1999,22368655
MYS,1998,21810542
MYS,1997,21249178
MYS,1996,20689051
MYS,1995,20136888
MYS,1994,19588703
MYS,1993,19050077
MYS,1992,18526708
MYS,1991,18017464
MYS,1990,17517054
MYS,1989,17020143
MYS,1988,16524616
MYS,1987,16033103
MYS,1986,15558740
MYS,1985,15108135
MYS,1984,14686454
MYS,1983,14292862
MYS,1982,13921029
MYS,1981,13564594
MYS,1980,13215707
MYS,1979,12875011
MYS,1978,12543892
MYS,1977,12218924
MYS,1976,11910081
MYS,1975,11617947
MYS,1974,11335187
MYS,1973,11062664
MYS,1972,10801619
MYS,1971,10552557
MYS,1970,10306508
MYS,1969,10061684
MYS,1968,9821308
MYS,1967,9582086
MYS,1966,9340240
MYS,1965,9091016
MYS,1964,8835925
MYS,1963,8579350
MYS,1962,8324218
MYS,1961,8074805
MYS,1960,7833782
NAM,2022,2567012
NAM,2021,2530151
NAM,2020,2489098
NAM,2019,2446644
NAM,2018,2405680
NAM,2017,2364534
NAM,2016,2323352
NAM,2015,2282704
NAM,2014,2243001
NAM,2013,2204510
NAM,2012,2167470
NAM,2011,2132340
NAM,2010,2099271
NAM,2009,2067919
NAM,2008,2038552
NAM,2007,2011492
NAM,2006,1986558
NAM,2005,1962865
NAM,2004,1939406
NAM,2003,1915425
NAM,2002,1888525
NAM,2001,1856402
NAM,2000,1819141
NAM,1999,1778277
NAM,1998,1735953
NAM,1997,1693242
NAM,1996,1650066
NAM,1995,1605370
NAM,1994,1558449
NAM,1993,1509834
NAM,1992,1461687
NAM,1991,1415617
NAM,1990,1369011
NAM,1989,1288070
NAM,1988,1207949
NAM,1987,1165430
NAM,1986,1127989
NAM,1985,1093311
NAM,1984,1061995
NAM,1983,1033085
NAM,1982,1005520
NAM,1981,987394
NAM,1980,975994
NAM,1979,957334
NAM,1978,942023
NAM,1977,926109
NAM,1976,901840
NAM,1975,876572
NAM,1974,850091
NAM,1973,824918
NAM,1972,800610
NAM,1971,776995
NAM,1970,754467
NAM,1969,732881
NAM,1968,712427
NAM,1967,693063
NAM,1966,674818
NAM,1965,657887
NAM,1964,642054
NAM,1963,627358
NAM,1962,613808
NAM,1961,601424
NAM,1960,590181
NCL,2022,269220
NCL,2021,270390
NCL,2020,271080
NCL,2019,271240
NCL,2018,271170
NCL,2017,270810
NCL,2016,270220
NCL,2015,269460
NCL,2014,268050
NCL,2013,263650
NCL,2012,259000
NCL,2011,254350
NCL,2010,249750
NCL,2009,245950
NCL,2008,242750
NCL,2007,239250
NCL,2006,235750
NCL,2005,232250
NCL,2004,228750
NCL,2003,225296
NCL,2002,221490
NCL,2001,217324
NCL,2000,213230
NCL,1999,209214
NCL,1998,205279
NCL,1997,201418
NCL,1996,197564
NCL,1995,193816
NCL,1994,189482
NCL,1993,184496
NCL,1992,179799
NCL,1991,175362
NCL,1990,170899
NCL,1989,166898
NCL,1988,163650
NCL,1987,160500
NCL,1986,157350
NCL,1985,154450
NCL,1984,151650
NCL,1983,148700
NCL,1982,145700
NCL,1981,142650
NCL,1980,140050
NCL,1979,138500
NCL,1978,137500
NCL,1977,136000
NCL,1976,134000
NCL,1975,132500
NCL,1974,131000
NCL,1973,128500
NCL,1972,125500
NCL,1971,120000
NCL,1970,112000
NCL,1969,104000
NCL,1968,99500
NCL,1967,96500
NCL,1966,93500
NCL,1965,90500
NCL,1964,88100
NCL,1963,85700
NCL,1962,83400
NCL,1961,81200
NCL,1960,79000
NER,2022,26207977
NER,2021,25252722
NER,2020,24333639
NER,2019,23443393
NER,2018,22577058
NER,2017,21737922
NER,2016,20921743
NER,2015,20128124
NER,2014,19372014
NER,2013,18653199
NER,2012,17954407
NER,2011,17283112
NER,2010,16647543
NER,2009,16037915
NER,2008,15455175
NER,2007,14897873
NER,2006,14365168
NER,2005,13855221
NER,2004,13366885
NER,2003,12900790
NER,2002,12456517
NER,2001,12031430
NER,2000,11622665
NER,1999,11231469
NER,1998,10854920
NER,1997,10494201
NER,1996,10149937
NER,1995,9813918
NER,1994,9493324
NER,1993,9193078
NER,1992,8907644
NER,1991,8634640
NER,1990,8370648
NER,1989,8116075
NER,1988,7872252
NER,1987,7636591
NER,1986,7408364
NER,1985,7187618
NER,1984,6973849
NER,1983,6766606
NER,1982,6564445
NER,1981,6366262
NER,1980,6173177
NER,1979,5987151
NER,1978,5810351
NER,1977,5644703
NER,1976,5488658
NER,1975,5339497
NER,1974,5196579
NER,1973,5059382
NER,1972,4926318
NER,1971,4797068
NER,1970,4669708
NER,1969,4542993
NER,1968,4417954
NER,1967,4294283
NER,1966,4172501
NER,1965,4053524
NER,1964,3937008
NER,1963,3822697
NER,1962,3711068
NER,1961,3602530
NER,1960,3497431
NGA,2022,218541212
NGA,2021,213401323
NGA,2020,208327405
NGA,2019,203304492
NGA,2018,198387623
NGA,2017,193495907
NGA,2016,188666931
NGA,2015,183995785
NGA,2014,179379016
NGA,2013,174726123
NGA,2012,170075932
NGA,2011,165463745
NGA,2010,160952853
NGA,2009,156595758
NGA,2008,152382506
NGA,2007,148294028
NGA,2006,144329764
NGA,2005,140490722
NGA,2004,136756848
NGA,2003,133119801
NGA,2002,129583026
NGA,2001,126152678
NGA,2000,122851984
NGA,1999,119695565
NGA,1998,116690527
NGA,1997,113791181
NGA,1996,110956183
NGA,1995,108187610
NGA,1994,105456121
NGA,1993,102775465
NGA,1992,100182045
NGA,1991,97685360
NGA,1990,95214257
NGA,1989,92744064
NGA,1988,90351467
NGA,1987,88044187
NGA,1986,85804185
NGA,1985,83585251
NGA,1984,81337553
NGA,1983,79351586
NGA,1982,77388067
NGA,1981,75175387
NGA,1980,72951439
NGA,1979,70750307
NGA,1978,68633344
NGA,1977,66589655
NGA,1976,64658315
NGA,1975,62851312
NGA,1974,61157931
NGA,1973,59605446
NGA,1972,58173834
NGA,1971,56837614
NGA,1970,55569264
NGA,1969,54360750
NGA,1968,53210119
NGA,1967,52106681
NGA,1966,51020296
NGA,1965,49925799
NGA,1964,48856332
NGA,1963,47822569
NGA,1962,46821845
NGA,1961,45855507
NGA,1960,44928342
NIC,2022,6948392
NIC,2021,6850540
NIC,2020,6755895
NIC,2019,6663924
NIC,2018,6572233
NIC,2017,6480532
NIC,2016,6389235
NIC,2015,6298598
NIC,2014,6208676
NIC,2013,6119379
NIC,2012,6030607
NIC,2011,5942553
NIC,2010,5855734
NIC,2009,5770639
NIC,2008,5687744
NIC,2007,5607453
NIC,2006,5529811
NIC,2005,5454678
NIC,2004,5386223
NIC,2003,5323062
NIC,2002,5259006
NIC,2001,5192764
NIC,2000,5123222
NIC,1999,5049878
NIC,1998,4974552
NIC,1997,4895962
NIC,1996,4812391
NIC,1995,4721929
NIC,1994,4625260
NIC,1993,4526689
NIC,1992,4427172
NIC,1991,4327289
NIC,1990,4227820
NIC,1989,4129447
NIC,1988,4033291
NIC,1987,3941463
NIC,1986,3852017
NIC,1985,3763034
NIC,1984,3674501
NIC,1983,3584610
NIC,1982,3491906
NIC,1981,3397659
NIC,1980,3303309
NIC,1979,3214311
NIC,1978,3128544
NIC,1977,3038680
NIC,1976,2947454
NIC,1975,2857461
NIC,1974,2769211
NIC,1973,2682747
NIC,1972,2603182
NIC,1971,2525481
NIC,1970,2444767
NIC,1969,2366635
NIC,1968,2291300
NIC,1967,2219001
NIC,1966,2150003
NIC,1965,2084097
NIC,1964,2020941
NIC,1963,1960155
NIC,1962,1901451
NIC,1961,1844630
NIC,1960,1789684
NLD,2022,17700982
NLD,2021,17533044
NLD,2020,17441500
NLD,2019,17344874
NLD,2018,17231624
NLD,2017,17131296
NLD,2016,17030314
NLD,2015,16939923
NLD,2014,16865008
NLD,2013,16804432
NLD,2012,16754962
NLD,2011,16693074
NLD,2010,16615394
NLD,2009,16530388
NLD,2008,16445593
NLD,2007,16381696
NLD,2006,16346101
NLD,2005,16319868
NLD,2004,16281779
NLD,2003,16225302
NLD,2002,16148929
NLD,2001,16046180
NLD,2000,15925513
NLD,1999,15812088
NLD,1998,15707209
NLD,1997,15610650
NLD,1996,15530498
NLD,1995,15459006
NLD,1994,15382838
NLD,1993,15290368
NLD,1992,15184166
NLD,1991,15069798
NLD,1990,14951510
NLD,1989,14848907
NLD,1988,14760094
NLD,1987,14665037
NLD,1986,14572278
NLD,1985,14491632
NLD,1984,14424211
NLD,1983,14367070
NLD,1982,14312690
NLD,1981,14247208
NLD,1980,14149800
NLD,1979,14038270
NLD,1978,13941700
NLD,1977,13856185
NLD,1976,13774037
NLD,1975,13666335
NLD,1974,13545056
NLD,1973,13439322
NLD,1972,13328593
NLD,1971,13194497
NLD,1970,13038526
NLD,1969,12877984
NLD,1968,12729721
NLD,1967,12598201
NLD,1966,12456251
NLD,1965,12294732
NLD,1964,12127120
NLD,1963,11965966
NLD,1962,11805689
NLD,1961,11638712
NLD,1960,11486631
NOR,2022,5457127
NOR,2021,5408320
NOR,2020,5379475
NOR,2019,5347896
NOR,2018,5311916
NOR,2017,5276968
NOR,2016,5234519
NOR,2015,5188607
NOR,2014,5137232
NOR,2013,5079623
NOR,2012,5018573
NOR,2011,4953088
NOR,2010,4889252
NOR,2009,4828726
NOR,2008,4768212
NOR,2007,4709153
NOR,2006,4660677
NOR,2005,4623291
NOR,2004,4591910
NOR,2003,4564855
NOR,2002,4538159
NOR,2001,4513751
NOR,2000,4490967
NOR,1999,4461913
NOR,1998,4431464
NOR,1997,4405157
NOR,1996,4381336
NOR,1995,4359184
NOR,1994,4336613
NOR,1993,4311991
NOR,1992,4286401
NOR,1991,4261732
NOR,1990,4241473
NOR,1989,4226901
NOR,1988,4209488
NOR,1987,4186905
NOR,1986,4167354
NOR,1985,4152516
NOR,1984,4140099
NOR,1983,4128432
NOR,1982,4114787
NOR,1981,4099702
NOR,1980,4085620
NOR,1979,4072517
NOR,1978,4058671
NOR,1977,4043205
NOR,1976,4026152
NOR,1975,4007313
NOR,1974,3985258
NOR,1973,3960612
NOR,1972,3933004
NOR,1971,3903039
NOR,1970,3875763
NOR,1969,3847707
NOR,1968,3816486
NOR,1967,3784539
NOR,1966,3753012
NOR,1965,3723168
NOR,1964,3694339
NOR,1963,3666537
NOR,1962,3638918
NOR,1961,3609800
NOR,1960,3581239
NPL,2022,30547580
NPL,2021,30034989
NPL,2020,29348627
NPL,2019,28832496
NPL,2018,28506712
NPL,2017,28183426
NPL,2016,27861186
NPL,2015,27610325
NPL,2014,27462106
NPL,2013,27381555
NPL,2012,27330694
NPL,2011,27266399
NPL,2010,27161567
NPL,2009,27026941
NPL,2008,26881544
NPL,2007,26713655
NPL,2006,26518971
NPL,2005,26285110
NPL,2004,26003965
NPL,2003,25682908
NPL,2002,25332178
NPL,2001,24956071
NPL,2000,24559500
NPL,1999,24143157
NPL,1998,23703328
NPL,1997,23249417
NPL,1996,22783969
NPL,1995,22305571
NPL,1994,21794751
NPL,1993,21267359
NPL,1992,20702133
NPL,1991,20130779
NPL,1990,19616530
NPL,1989,19145077
NPL,1988,18720745
NPL,1987,18326204
NPL,1986,17936926
NPL,1985,17540571
NPL,1984,17141610
NPL,1983,16740664
NPL,1982,16347124
NPL,1981,15969792
NPL,1980,15600442
NPL,1979,15238564
NPL,1978,14888770
NPL,1977,14550430
NPL,1976,14230738
NPL,1975,13925541
NPL,1974,13626301
NPL,1973,13335963
NPL,1972,13052220
NPL,1971,12774870
NPL,1970,12501285
NPL,1969,12231874
NPL,1968,11970411
NPL,1967,11715579
NPL,1966,11470199
NPL,1965,11232951
NPL,1964,11002819
NPL,1963,10782717
NPL,1962,10570716
NPL,1961,10365144
NPL,1960,10167941
NRU,2022,12668
NRU,2021,12511
NRU,2020,12315
NRU,2019,12132
NRU,2018,11924
NRU,2017,11682
NRU,2016,11437
NRU,2015,11185
NRU,2014,10940
NRU,2013,10694
NRU,2012,10444
NRU,2011,10283
NRU,2010,10241
NRU,2009,10233
NRU,2008,10243
NRU,2007,10267
NRU,2006,10294
NRU,2005,10318
NRU,2004,10335
NRU,2003,10344
NRU,2002,10351
NRU,2001,10363
NRU,2000,10377
NRU,1999,10383
NRU,1998,10377
NRU,1997,10363
NRU,1996,10345
NRU,1995,10316
NRU,1994,10274
NRU,1993,10226
NRU,1992,10129
NRU,1991,9902
NRU,1990,9598
NRU,1989,9306
NRU,1988,9022
NRU,1987,8759
NRU,1986,8527
NRU,1985,8313
NRU,1984,8125
NRU,1983,7832
NRU,1982,7672
NRU,1981,7691
NRU,1980,7635
NRU,1979,7586
NRU,1978,7541
NRU,1977,7441
NRU,1976,7306
NRU,1975,7199
NRU,1974,7096
NRU,1973,6990
NRU,1972,6883
NRU,1971,6778
NRU,1970,6663
NRU,1969,6508
NRU,1968,6288
NRU,1967,6114
NRU,1966,6021
NRU,1965,5804
NRU,1964,5484
NRU,1963,5198
NRU,1962,4950
NRU,1961,4753
NRU,1960,4582
NZL,2022,5124100
NZL,2021,5111400
NZL,2020,5090200
NZL,2019,4979200
NZL,2018,4900600
NZL,2017,4813600
NZL,2016,4714100
NZL,2015,4609400
NZL,2014,4516500
NZL,2013,4442100
NZL,2012,4408100
NZL,2011,4384000
NZL,2010,4350700
NZL,2009,4302600
NZL,2008,4259800
NZL,2007,4223800
NZL,2006,4184600
NZL,2005,4133900
NZL,2004,4087500
NZL,2003,4027200
NZL,2002,3948500
NZL,2001,3880500
NZL,2000,3857700
NZL,1999,3835100
NZL,1998,3815000
NZL,1997,3781300
NZL,1996,3732000
NZL,1995,3673400
NZL,1994,3620000
NZL,1993,3572200
NZL,1992,3531700
NZL,1991,3495100
NZL,1990,3329800
NZL,1989,3299200
NZL,1988,3283400
NZL,1987,3274400
NZL,1986,3246300
NZL,1985,3247100
NZL,1984,3227100
NZL,1983,3199300
NZL,1982,3156100
NZL,1981,3124900
NZL,1980,3112900
NZL,1979,3109000
NZL,1978,3121200
NZL,1977,3120200
NZL,1976,3110500
NZL,1975,3083100
NZL,1974,3023700
NZL,1973,2961300
NZL,1972,2903900
NZL,1971,2853000
NZL,1970,2810700
NZL,1969,2772800
NZL,1968,2748100
NZL,1967,2724100
NZL,1966,2675900
NZL,1965,2628400
NZL,1964,2585400
NZL,1963,2531800
NZL,1962,2482000
NZL,1961,2419700
NZL,1960,2371800
OMN,2022,4576298
OMN,2021,4520471
OMN,2020,4543399
OMN,2019,4602768
OMN,2018,4601157
OMN,2017,4541854
OMN,2016,4398070
OMN,2015,4191776
OMN,2014,4009267
OMN,2013,3816680
OMN,2012,3535579
OMN,2011,3206870
OMN,2010,2881914
OMN,2009,2697537
OMN,2008,2651028
OMN,2007,2605700
OMN,2006,2560649
OMN,2005,2515192
OMN,2004,2468855
OMN,2003,2431600
OMN,2002,2403659
OMN,2001,2374653
OMN,2000,2344253
OMN,1999,2312600
OMN,1998,2279727
OMN,1997,2245588
OMN,1996,2209958
OMN,1995,2172672
OMN,1994,2133675
OMN,1993,2071868
OMN,1992,1985227
OMN,1991,1895187
OMN,1990,1804524
OMN,1989,1713838
OMN,1988,1623433
OMN,1987,1533351
OMN,1986,1443446
OMN,1985,1353289
OMN,1984,1273306
OMN,1983,1204626
OMN,1982,1138301
OMN,1981,1075624
OMN,1980,1017462
OMN,1979,963351
OMN,1978,912750
OMN,1977,866124
OMN,1976,824081
OMN,1975,787194
OMN,1974,754676
OMN,1973,728597
OMN,1972,708045
OMN,1971,688803
OMN,1970,670693
OMN,1969,653593
OMN,1968,637379
OMN,1967,622042
OMN,1966,607538
OMN,1965,593808
OMN,1964,580824
OMN,1963,568603
OMN,1962,557139
OMN,1961,546443
OMN,1960,536553
PAK,2022,235824862
PAK,2021,231402117
PAK,2020,227196741
PAK,2019,223293280
PAK,2018,219731479
PAK,2017,216379655
PAK,2016,213524840
PAK,2015,210969298
PAK,2014,208251628
PAK,2013,205337562
PAK,2012,202205861
PAK,2011,198602738
PAK,2010,194454498
PAK,2009,190123222
PAK,2008,185931955
PAK,2007,181924521
PAK,2006,178069984
PAK,2005,174372098
PAK,2004,170648620
PAK,2003,166876680
PAK,2002,163262807
PAK,2001,159217727
PAK,2000,154369924
PAK,1999,149694462
PAK,1998,145476106
PAK,1997,141330267
PAK,1996,137234810
PAK,1995,133117476
PAK,1994,129245139
PAK,1993,125546615
PAK,1992,122375179
PAK,1991,119203569
PAK,1990,115414069
PAK,1989,111670386
PAK,1988,107967838
PAK,1987,104251093
PAK,1986,100618523
PAK,1985,97121552
PAK,1984,94003867
PAK,1983,91080372
PAK,1982,87828198
PAK,1981,84270202
PAK,1980,80624057
PAK,1979,77407341
PAK,1978,74789330
PAK,1977,72451105
PAK,1976,70230923
PAK,1975,68126999
PAK,1974,66149169
PAK,1973,64285624
PAK,1972,62509565
PAK,1971,60878781
PAK,1970,59290872
PAK,1969,57676805
PAK,1968,56124743
PAK,1967,54629793
PAK,1966,53199414
PAK,1965,51841626
PAK,1964,50552592
PAK,1963,49325050
PAK,1962,48161841
PAK,1961,47060915
PAK,1960,45954226
PAN,2022,4408581
PAN,2021,4351267
PAN,2020,4294396
PAN,2019,4232532
PAN,2018,4165255
PAN,2017,4096063
PAN,2016,4026336
PAN,2015,3957099
PAN,2014,3888793
PAN,2013,3821556
PAN,2012,3754862
PAN,2011,3688674
PAN,2010,3623617
PAN,2009,3559343
PAN,2008,3495276
PAN,2007,3431614
PAN,2006,3368573
PAN,2005,3305868
PAN,2004,3243311
PAN,2003,3181608
PAN,2002,3120990
PAN,2001,3061024
PAN,2000,3001731
PAN,1999,2943120
PAN,1998,2885177
PAN,1997,2827992
PAN,1996,2771606
PAN,1995,2716067
PAN,1994,2661385
PAN,1993,2607499
PAN,1992,2554382
PAN,1991,2502044
PAN,1990,2449968
PAN,1989,2398535
PAN,1988,2347821
PAN,1987,2297231
PAN,1986,2246960
PAN,1985,2197065
PAN,1984,2147577
PAN,1983,2098499
PAN,1982,2050247
PAN,1981,2003092
PAN,1980,1956987
PAN,1979,1911814
PAN,1978,1867313
PAN,1977,1823146
PAN,1976,1779037
PAN,1975,1734876
PAN,1974,1690676
PAN,1973,1646580
PAN,1972,1602646
PAN,1971,1559072
PAN,1970,1516188
PAN,1969,1473965
PAN,1968,1432255
PAN,1967,1391072
PAN,1966,1350462
PAN,1965,1310556
PAN,1964,1271461
PAN,1963,1233267
PAN,1962,1196289
PAN,1961,1160832
PAN,1960,1126989
PER,2022,34049588
